nombre,link,precio,img_url,categoria,descripcion,imagen_file
Louis Vuitton Speedy 30,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-speedy-30/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
Louis Vuitton Onthego,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-onthego8/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
Louis Vuitton Speedy 30 Multicolore,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-speedy-30-multicolore/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON CARRY ALL,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-carry-all/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
Louis Vuitton OntheGo,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-onthego7/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON TWIST,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-twist7/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
Louis Vuitton Boite Chapeau Souple,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-boite-chapeau-souple/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
Cartera Miu Miu Arcadie Mini,https://elpatronimport.mitiendanube.com/productos/cartera-miu-miu-arcadie-mini/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
Louis Vuitton Mahina Blossom,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-mahina-blossom/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
Louis Vuitton Tote Neverfull,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-tote-neverfull/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
Louis Vuitton Epi Twist,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-epi-twist/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
Louis Vuitton Epi Twist Black,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-epi-twist-black/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
Louis Vuitton Saint Jacques,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-saint-jacques/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
Louis Vuitton Tote Neverfull Monogram,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-tote-neverfull-monogram1/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
Louis Vuitton Tote Neverfull Monogram X TM,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-tote-neverfull-monogram-x-tm/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
Louis Vuitton Tote Neverfull Monogram,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-tote-neverfull-monogram/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON MOCHILA DISCOVERY,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-mochila-discovery2/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
Louis Vuitton Castaño Love,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-castano-love/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
Louis Vuitton Speedy XS,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-speedy-xs/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
Louis Vuitton Speedy Nano,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-speedy-nano/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
Louis Vuitton x Yayoi Kusama,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-x-yayoi-kusama/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
Louis Vuitton Hobo Empreinte,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-hobo-empreinte/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON ON MY SIDE,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-on-my-side/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON EPI MONTSOURIS,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-epi-montsouris/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
Louis Vuitton Mahina Handit,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-mahina-handit/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA MIU MIU IVY CANVAS,https://elpatronimport.mitiendanube.com/productos/cartera-miu-miu-ivy-canvas/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
FENDI SUNSHINE LITTLE BLUE,https://elpatronimport.mitiendanube.com/productos/fendi-sunshine-little-blue/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
BALENCIAGA NAVY CABAS,https://elpatronimport.mitiendanube.com/productos/balenciaga-navy-cabas/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
BALENCIAGA VILLE ASA,https://elpatronimport.mitiendanube.com/productos/balenciaga-ville-asa/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
DOLCE GABBANA DG DAILY MINI SHOPPER BAG,https://elpatronimport.mitiendanube.com/productos/dolce-gabbana-dg-daily-mini-shopper-bag1/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMÉS LINDY,https://elpatronimport.mitiendanube.com/productos/hermes-lindy1/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA CLEO WHITE,https://elpatronimport.mitiendanube.com/productos/cartera-prada-cleo-white/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
TOTE BAG GIVENCHY MINI ANTIGONA WHITE,https://elpatronimport.mitiendanube.com/productos/tote-bag-givenchy-mini-antigona-white/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA MIU MIU MATELASSÉ SMALL TOTE BAG,https://elpatronimport.mitiendanube.com/productos/cartera-miu-miu-matelasse-small-tote-bag/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA TESSUTO BLACK,https://elpatronimport.mitiendanube.com/productos/cartera-prada-tessuto-black/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA TESSUTO HANDBAG NYLON BLACK,https://elpatronimport.mitiendanube.com/productos/cartera-prada-tessuto-handbag-nylon-black/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA MULTIPOCHETTE,https://elpatronimport.mitiendanube.com/productos/cartera-prada-multipochette/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA CLEO BLACK,https://elpatronimport.mitiendanube.com/productos/cartera-prada-cleo-black/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA LOLA,https://elpatronimport.mitiendanube.com/productos/cartera-prada-lola/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA BALMAIN B-BUZZ,https://elpatronimport.mitiendanube.com/productos/cartera-balmain-b-buzz/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
PRADA BLACK NYLON,https://elpatronimport.mitiendanube.com/productos/prada-black-nylon/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA BALMAIN B-BUZZ GREY,https://elpatronimport.mitiendanube.com/productos/cartera-balmain-b-buzz-grey/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
GIVENCHY MINI ANTIGONA,https://elpatronimport.mitiendanube.com/productos/givenchy-mini-antigona/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
BOTTEGA VENETA MINI BOLSO,https://elpatronimport.mitiendanube.com/productos/bottega-veneta-mini-bolso/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CHANEL 22 HANDBAG PIEL DE CABRA,https://elpatronimport.mitiendanube.com/productos/chanel-22-handbag-piel-de-cabra/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA YSL LOU LOU PLATEADO,https://elpatronimport.mitiendanube.com/productos/cartera-ysl-lou-lou-plateado/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
BOTTEGA VENETA MINI INTRECCIATO CABAT,https://elpatronimport.mitiendanube.com/productos/bottega-veneta-mini-intrecciato-cabat/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
BOTTEGA VENETA MINI INTRECCIATO CABAT BLACK,https://elpatronimport.mitiendanube.com/productos/bottega-veneta-mini-intrecciato-cabat-black/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA CLEO MINI,https://elpatronimport.mitiendanube.com/productos/cartera-prada-cleo-mini/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA CLEO MINI BLACK,https://elpatronimport.mitiendanube.com/productos/cartera-prada-cleo-mini-black/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA CLEO SMALL BLACK,https://elpatronimport.mitiendanube.com/productos/cartera-prada-cleo-small-black/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
BULGARI SERPENTI BACKPACK,https://elpatronimport.mitiendanube.com/productos/bulgari-serpenti-backpack1/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA YSL SUNSET,https://elpatronimport.mitiendanube.com/productos/cartera-ysl-sunset/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON EXCURSION TOTE,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-excursion-tote/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
TOTE BAG GIVENCHY BROWN,https://elpatronimport.mitiendanube.com/productos/tote-bag-givenchy-brown/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
TOTE BAG GIVENCHY MINI ANTIGONA BROWN,https://elpatronimport.mitiendanube.com/productos/tote-bag-givenchy-mini-antigona-brown/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA MIU MIU BLACK,https://elpatronimport.mitiendanube.com/productos/cartera-miu-miu-black/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA MIU MIU ARCADIE,https://elpatronimport.mitiendanube.com/productos/cartera-miu-miu-arcadie/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA MIU MIU ARCADIE BLACK,https://elpatronimport.mitiendanube.com/productos/cartera-miu-miu-arcadie-black/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA MIU MIU LUNA,https://elpatronimport.mitiendanube.com/productos/cartera-miu-miu-luna/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
CARTERA PRADA ARQUÉ SMALL SHOULDER BAG BROWN,https://elpatronimport.mitiendanube.com/productos/cartera-prada-arque-small-shoulder-bag-brown/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
ISSEY MIYAKE BACKPACK HOLOGRAFICA,https://elpatronimport.mitiendanube.com/productos/issey-miyake-backpack-holografica/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
GIVENCHY PARIS BACKPACK NYLON BLACK,https://elpatronimport.mitiendanube.com/productos/givenchy-paris-backpack-nylon-black/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
BILLETERA LOUIS VUITTON 5 ZIPPY PURSE BLUE,https://elpatronimport.mitiendanube.com/productos/billetera-louis-vuitton-5-zippy-purse-blue/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
BILLETERA LOUIS VUITTON 11 ZIPPY PURSE PINK,https://elpatronimport.mitiendanube.com/productos/billetera-louis-vuitton-11-zippy-purse-pink1/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
"SET LOUIS VUITTON MOCHILA DISCOVERY TAIGA, MONOGRAM Y ZIPPY WALLET",https://elpatronimport.mitiendanube.com/productos/set-louis-vuitton-mochila-discovery-taiga-monogram-y-zippy-wallet/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMES LAPTOP BAG,https://elpatronimport.mitiendanube.com/productos/hermes-laptop-bag1/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON RACER NEGRO,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-racer-negro/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON CAMPUS BACKPACK,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-campus-backpack/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON Ellipse Backpack,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-ellipse-backpack/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
Louis Vuitton Titanium Backpack Grey,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-titanium-backpack-grey/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON PALM SPRINGS,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-palm-springs/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
Moschino Logo Leather Backpack,https://elpatronimport.mitiendanube.com/productos/moschino-logo-leather-backpack/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
Moschino Teddy Circus Bag,https://elpatronimport.mitiendanube.com/productos/moschino-teddy-circus-bag/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
Louis Vuitton Monstsouris Monogram,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-monstsouris-monogram1/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON BACKPACK SOFT TRUNK,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-backpack-soft-trunk/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON Backpack Bosphore,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-backpack-bosphore/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON Trio Backpack,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-trio-backpack/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON FRAGMENT APOLLO,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-fragment-apollo/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
Louis Vuitton X Virgil Abloh Bolso Christopher Prisma,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-x-virgil-abloh-bolso-christopher-prisma/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
GIVENCHY BLACK PACKWAY BACKPACK,https://elpatronimport.mitiendanube.com/productos/givenchy-black-packway-backpack/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON DISCOVERY BACKPACK PM M30230 BLACK,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-discovery-backpack-pm-m30230-black/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON CHRISTOPHER PM BACKPACK BLACK DAMIER GRAPHITE,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-christopher-pm-backpack-black-damier-graphite/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
Louis Vuitton X Virgil Abloh Mochila Christopher Prisma,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-x-virgil-abloh-mochila-christopher-prisma/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON MOCHILA DISCOVERY ECLIPSE,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-mochila-discovery-eclipse/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON MOCHILA LV TRIO,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-mochila-lv-trio/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON MOCHILA DISCOVERY,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-mochila-discovery1/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON MOCHILA DISCOVERY,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-mochila-discovery/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON MOCHILA,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-mochila/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMES PICOTIN,https://elpatronimport.mitiendanube.com/productos/hermes-picotin2/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON HOBO BEAUBOURG,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-hobo-beaubourg/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON RIVOLI CASTAÑO,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-rivoli-castano/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON TRAVEL BAG,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-travel-bag/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON ONTHEGO,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-onthego6/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON LOCKME EVER,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-lockme-ever/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON CAPUCINES,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-capucines2/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON MONSTSOURIS MONOGRAM,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-monstsouris-monogram/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON TOTE FASTLINE,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-tote-fastline/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON DENIM ONTHEGO,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-denim-onthego/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON MONOGRAM EMPREITE,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-monogram-empreite/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON LOCKME EVER GREY,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-lockme-ever-grey/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON MONTSOURIS BEIGE,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-montsouris-beige/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON SOFT CALFSKIN,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-soft-calfskin/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON ONTHEGO SUMMER BLUE,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-onthego-summer-blue/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON TOTE SAINT JACQUES,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-tote-saint-jacques/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON ONTHEGO,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-onthego4/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON RETIRO,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-retiro/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON DAUPHINE,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-dauphine/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
LOUIS VUITTON NOE,https://elpatronimport.mitiendanube.com/productos/louis-vuitton-noe/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMES PICOTIN,https://elpatronimport.mitiendanube.com/productos/hermes-picotin/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMES GYPSIERE 28 NEGRO,https://elpatronimport.mitiendanube.com/productos/hermes-gypsiere-28-negro/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
HERMES LINDY 26 NEGRO,https://elpatronimport.mitiendanube.com/productos/hermes-lindy-26-negro/,,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MUJER,,
